Flight ID,Aircraft Type,Departure Airport,Arrival Airport,Distance (km),Duration (hours),Cruising Altitude (ft),Wind Speed (km/h),Temperature (°C),SAF Percentage,Jet A-1 Percentage,Fuel Consumption (liters),Passenger Load,Cargo Load (kg),CO2 Emissions (kg)
F0222,Airbus A320,MAN,MXP,7202,10.9,32107,39,-10,0.0,1.0,6688,240,9737,18707.67
F0223,Airbus A320,LGW,EDI,2529,3.83,35961,35,3,0.08602847060651041,0.9139715293934896,10991,277,9818,33453.9
F0224,Boeing 777,BRU,MUC,10815,12.51,37657,7,39,0.0,1.0,26229,150,6290,69742.52
F0225,Airbus A320,VIE,CDG,10146,16.84,30528,66,11,0.062476326527228634,0.9375236734727713,30025,151,2657,81381.32
F0226,Boeing 787,MXP,BER,3320,4.14,30036,115,-4,0.0,1.0,18396,329,10924,51222.03
F0227,Airbus A320,RTM,GVA,10070,12.2,39105,115,-4,0.0639804773732692,0.9360195226267308,8175,50,6874,24597.0
F0228,Boeing 777,VIE,ARN,10288,13.82,37942,76,-13,0.020911051048018915,0.9790889489519811,14740,203,921,39510.68
F0229,Airbus A350,EIN,FRA,4826,6.5,39732,56,-6,0.0,1.0,16119,120,8223,46838.51
F0230,Boeing 787,NAP,MAD,6858,10.65,34369,11,32,0.07827672391573366,0.9217232760842663,26118,144,4862,70337.9
F0231,Boeing 737,LIS,HEL,10037,11.27,40533,111,16,0.0,1.0,22537,197,3417,69584.06
F0232,Boeing 737,CDG,OSL,8982,12.25,38679,22,3,0.011787641120327631,0.9882123588796724,16508,75,9364,43693.28
F0233,Boeing 777,LYS,PMI,3682,4.87,30163,47,20,0.026320110965036815,0.9736798890349632,29675,325,2479,74475.73
F0234,Airbus A320,VIE,DUS,7293,10.84,38837,63,-3,0.07672597503931282,0.9232740249606872,9304,84,5059,23833.34
F0235,Boeing 737,SZG,BSL,10413,17.34,38130,116,39,0.0,1.0,26079,301,2315,68452.34
F0236,Airbus A350,LHR,SZG,4435,6.24,37695,57,-12,0.06398133574880602,0.936018664251194,14574,350,2369,42529.43
F0237,Boeing 787,AMS,HEL,3429,4.26,36829,119,35,0.05483370521086925,0.9451662947891307,26834,148,7246,75635.21
F0238,Boeing 777,MXP,BRU,5714,7.16,35434,31,5,0.0961881647856326,0.9038118352143674,17122,332,6656,47823.92
F0239,Airbus A350,GVA,STN,5926,9.55,32043,108,20,0.08268107858972262,0.9173189214102774,32825,255,11155,81028.69
F0240,Airbus A320,CPH,LYS,2122,2.37,35267,99,38,0.022994143204549056,0.9770058567954509,9459,317,9742,25576.72
F0241,Boeing 777,AGP,INN,7081,11.7,34616,115,1,0.0,1.0,31950,204,3591,96628.42
F0242,Boeing 777,MXP,HAM,1399,2.13,36351,32,16,0.07617435890949101,0.923825641090509,30388,252,7136,79384.22
F0243,Boeing 777,ORY,ARN,11519,14.78,40533,73,27,0.07605029536790449,0.9239497046320955,6249,108,5517,18062.38
F0244,Boeing 777,INN,NCE,6510,7.92,31338,28,-8,0.0,1.0,9967,282,8614,27938.88
F0245,Boeing 787,MAD,CPH,3096,4.62,34600,18,16,0.07895216427020131,0.9210478357297986,21508,98,4167,63319.03
F0246,Boeing 737,EIN,LGW,8404,11.05,34259,118,33,0.09604722390933818,0.9039527760906618,6968,285,6806,17465.51
F0247,Boeing 777,EIN,BLQ,10996,16.86,32974,57,-15,0.0,1.0,15460,99,4678,46616.45
F0248,Boeing 737,GVA,OPO,8263,12.11,33900,44,13,0.026843275003566782,0.9731567249964332,14118,340,1131,42078.69
F0249,Airbus A350,TLS,AMS,1771,2.18,37258,109,-5,0.07031041105716479,0.9296895889428352,16059,318,4314,48405.49
F0250,Boeing 737,INN,MUC,9121,14.49,32104,81,33,0.06432699901057401,0.935673000989426,22110,171,7994,67663.03
F0251,Boeing 777,LIS,PMI,3206,4.4,38160,71,39,0.08058793489786344,0.9194120651021366,18026,93,9497,43756.04
F0252,Boeing 737,FAO,FRA,11250,17.62,31489,93,-3,0.0,1.0,32524,89,1761,86001.29
F0253,Airbus A320,MXP,EDI,6300,9.37,40973,67,-1,0.03165539033376069,0.9683446096662394,13695,267,9555,36898.92
F0254,Airbus A320,CDG,CDG,695,0.84,32868,41,18,0.061904612508538195,0.9380953874914618,10123,197,1726,28494.92
F0255,Airbus A350,MAN,NCE,9957,13.09,36077,96,5,0.07134788667910773,0.9286521133208923,25058,171,9343,67692.31
F0256,Airbus A320,MUC,TLS,5266,6.86,34576,12,26,0.07280177476513003,0.9271982252348699,23431,250,590,68464.08
F0257,Boeing 737,LIS,OSL,5117,6.06,34358,61,-9,0.013286278712310829,0.9867137212876892,20366,197,1529,62759.72
F0258,Airbus A320,TLS,PMI,11814,15.5,35829,44,-13,0.0,1.0,10591,225,9495,26617.94
F0259,Airbus A350,EDI,HAM,646,1.04,38004,15,33,0.026186350785324764,0.9738136492146753,34439,234,5099,107216.76
F0260,Airbus A320,EDI,RTM,11557,14.1,40115,48,20,0.01105222000579801,0.988947779994202,14709,350,1490,40093.46
F0261,Boeing 787,FAO,RTM,4960,6.36,36875,48,35,0.08880442411818615,0.9111955758818139,29964,254,8484,88989.27
F0262,Boeing 787,CPH,EDI,780,1.05,30880,38,-4,0.05678373790656482,0.9432162620934352,11292,140,6621,33018.18
F0263,Boeing 787,VCE,INN,11294,14.07,37910,105,-5,0.03422153089628839,0.9657784691037116,31671,79,11072,91219.52
F0264,Airbus A350,BRU,DUS,6124,9.2,34313,66,-5,0.0,1.0,24734,88,11852,68673.45
F0265,Boeing 787,MXP,AGP,554,0.75,40320,45,17,0.05708800116537121,0.9429119988346288,17638,60,7549,54627.72
F0266,Boeing 777,FAO,HAM,3256,4.42,34755,20,26,0.09864969245410248,0.9013503075458975,23613,312,1300,69315.37
F0267,Airbus A320,VCE,GVA,2900,4.56,30263,66,39,0.0,1.0,8133,249,1804,21436.85
F0268,Boeing 737,BER,BRU,6340,9.71,34865,13,16,0.0,1.0,23462,258,8642,64326.04
F0269,Airbus A350,MUC,STN,6593,7.96,33991,93,-7,0.07896279932591657,0.9210372006740835,15376,135,8740,39839.15
F0270,Boeing 787,MXP,TLS,9025,13.98,36166,87,7,0.03660562822645893,0.963394371773541,16157,201,5215,42400.36
F0271,Airbus A320,FAO,MAN,6271,8.96,40722,46,19,0.0,1.0,28928,125,9067,75599.83
F0272,Airbus A350,HAM,BRU,9602,10.99,35251,103,33,0.07562702421725193,0.9243729757827481,47595,264,9909,147429.24
F0273,Boeing 787,CPH,BCN,10773,12.06,36771,0,19,0.0,1.0,8245,241,7634,21092.35
F0274,Boeing 737,PMI,MAN,3808,6.28,33272,71,-2,0.0,1.0,14557,216,4083,44092.13
F0275,Boeing 737,NAP,ORY,9220,12.37,31141,79,33,0.07437725235091316,0.9256227476490868,22245,171,6284,65696.73
F0276,Boeing 777,CDG,BCN,10984,17.55,39832,63,3,0.053491327864699595,0.9465086721353004,18147,213,11554,44973.24
F0277,Boeing 737,AGP,LIS,6092,7.13,39653,87,24,0.0,1.0,23452,255,7909,66957.16
F0278,Boeing 737,MAN,BER,3974,5.44,37082,81,18,0.021402008520108973,0.978597991479891,24515,181,10400,74717.16
F0279,Boeing 787,STN,AGP,9040,13.42,32512,63,-10,0.06482081248257951,0.9351791875174205,7698,57,5620,19214.9
F0280,Boeing 787,ANR,EIN,9146,11.67,32816,61,24,0.09678564483199198,0.9032143551680081,25905,195,9596,64916.31
F0281,Airbus A320,HEL,NAP,4575,5.84,36334,96,9,0.03663790040175701,0.963362099598243,15713,102,10554,43368.63
F0282,Boeing 777,AGP,STN,7392,10.94,36294,48,-5,0.0,1.0,19836,55,2270,52875.5
F0283,Boeing 737,ZRH,MAN,2586,3.14,40776,105,36,0.00757200394870643,0.9924279960512936,23159,247,6097,69918.28
F0284,Airbus A350,HEL,CPH,10959,15.2,30968,50,33,0.09101882063611091,0.9089811793638891,31311,117,8137,93253.14
F0285,Boeing 737,SZG,BER,7963,12.88,32033,109,-1,0.07031207497035308,0.9296879250296469,26048,247,8390,75023.57
F0286,Boeing 787,INN,FRA,2779,3.47,32954,77,-8,0.008503107763294692,0.9914968922367053,29385,201,10625,80489.72
F0287,Boeing 737,HAM,VIE,2145,2.39,34162,84,39,0.029714780187476742,0.9702852198125232,10243,321,1711,29764.4
F0288,Boeing 737,BCN,BRU,9691,12.3,37300,87,14,0.0,1.0,25428,97,6159,75292.7
F0289,Boeing 777,MUC,VIE,5164,7.86,37531,114,23,0.08166931887345637,0.9183306811265436,14660,213,3039,36588.58
F0290,Airbus A320,FAO,NAP,2128,3.22,35623,9,-5,0.012307344578321356,0.9876926554216786,17056,223,5908,50761.77
F0291,Boeing 737,CDG,NAP,3481,4.76,37611,22,4,0.05202146460640259,0.9479785353935974,28588,296,6862,78447.53
F0292,Boeing 777,MUC,OSL,8164,11.83,33205,32,34,0.05001881466812506,0.9499811853318749,31269,215,1182,79490.69
F0293,Boeing 737,NCE,OSL,8657,13.02,35941,24,5,0.0,1.0,26630,183,5233,85203.79
F0294,Boeing 737,VCE,OSL,10935,15.38,40412,60,-5,0.03924228983847036,0.9607577101615297,34524,122,10168,103760.79
F0295,Airbus A320,NAP,AMS,7417,11.82,34249,72,38,0.0,1.0,44620,73,4915,128501.29
F0296,Airbus A320,NCE,STN,3779,4.8,40778,37,-14,0.0,1.0,14568,246,7294,45752.35
F0297,Airbus A320,GVA,ANR,1034,1.26,37392,34,38,0.0,1.0,11584,172,11753,32499.19
F0298,Boeing 777,OSL,CPH,5210,7.06,38336,95,30,0.06434124904155526,0.9356587509584448,24400,86,2359,60046.77
F0299,Boeing 737,GVA,RTM,4503,6.35,39701,91,36,0.07405789689655963,0.9259421031034404,31351,207,11761,95498.69
F0300,Boeing 787,MAN,EIN,774,1.08,32008,115,7,0.07575531782788875,0.9242446821721113,17560,135,632,48599.1
F0301,Boeing 787,SZG,NAP,3755,4.72,37783,43,10,0.05687009925351656,0.9431299007464834,30657,302,4940,84677.88
F0302,Boeing 777,DUS,GVA,3582,5.34,32798,117,26,0.008218598583297865,0.9917814014167021,31791,147,6261,92281.3
F0303,Boeing 777,ANR,MAD,8855,12.16,39518,46,-2,0.03285048016810454,0.9671495198318955,31134,334,6166,83976.74
F0304,Boeing 787,BER,OPO,7756,11.28,33485,55,29,0.0,1.0,21232,129,5114,61633.48
F0305,Boeing 777,PMI,MXP,5702,7.07,39621,0,36,0.0,1.0,34362,320,10458,100799.13
F0306,Airbus A320,ZRH,BER,8994,14.04,40677,15,9,0.039966949381855015,0.960033050618145,12137,221,4662,36812.61
F0307,Airbus A350,CDG,BLQ,10103,11.39,39867,106,19,0.0516511928158143,0.9483488071841857,7201,87,6366,20548.73
F0308,Boeing 777,LIS,NAP,3415,4.17,31881,110,7,0.05744757715808218,0.9425524228419179,20848,197,1990,57853.83
F0309,Airbus A320,BER,VIE,9252,13.17,39340,56,24,0.0,1.0,27999,76,3771,89512.06
F0310,Airbus A350,LHR,MUC,2882,3.59,30123,92,-7,0.03205496883474891,0.9679450311652511,14899,259,2495,43338.96
F0311,Airbus A320,ANR,ARN,1874,2.61,36395,40,8,0.03969085529099933,0.9603091447090006,9385,143,7420,25398.62
F0312,Airbus A320,MAN,INN,8410,12.08,39851,49,23,0.0,1.0,24539,54,5131,64537.14
F0313,Boeing 787,MXP,MAN,11531,19.19,40609,98,1,0.0,1.0,30526,198,4808,83115.03
F0314,Boeing 737,ARN,RTM,2762,3.12,35022,111,-1,0.01752175790919148,0.9824782420908085,44379,345,9804,135339.82
F0315,Boeing 737,OPO,ARN,11851,16.66,39302,36,21,0.0,1.0,21205,346,3121,56729.39
F0316,Boeing 777,FCO,AGP,4925,6.66,32220,33,7,0.059041337573824196,0.9409586624261758,23959,100,9164,64853.45
F0317,Boeing 777,ORY,VCE,9418,13.65,40699,117,-11,0.03208649838610317,0.9679135016138969,8639,304,4676,23196.73
F0318,Boeing 787,LGW,BER,2674,3.11,31200,84,-10,0.09205264662734983,0.9079473533726502,13503,347,8547,33509.71
F0319,Boeing 737,CPH,SZG,8708,10.6,39965,74,23,0.07211824069236787,0.9278817593076322,22377,326,4145,61301.22
F0320,Boeing 787,GVA,SZG,9155,10.27,30205,74,16,0.08909941523296461,0.9109005847670354,10386,306,3039,31642.26
F0321,Boeing 777,DUS,BER,4391,7.26,31453,51,29,0.0,1.0,19645,126,9605,61299.58
F0322,Airbus A320,HAM,TLS,1766,2.43,36077,18,14,0.08029804937527686,0.9197019506247232,24068,159,3273,64924.2
F0323,Boeing 737,BLQ,HEL,8052,11.98,38232,77,24,0.09990365643263537,0.9000963435673647,9012,54,716,24742.0
F0324,Boeing 737,TLS,ORY,10843,16.72,30609,91,27,0.0,1.0,10932,106,10012,27741.73
F0325,Boeing 777,DUS,EIN,10162,13.17,38440,17,0,0.06283977124420614,0.9371602287557939,9692,194,6094,28793.26
F0326,Airbus A350,MAN,SZG,2801,3.2,40755,89,39,0.08441092826268796,0.9155890717373121,59888,200,1961,151010.77
F0327,Airbus A350,FRA,LYS,10518,14.54,36555,109,11,0.0,1.0,25045,205,5030,76480.55
F0328,Boeing 737,RTM,HAM,5703,6.73,33907,46,39,0.09387076032263014,0.9061292396773699,25316,76,7639,65899.1
F0329,Boeing 777,HAM,NCE,7896,11.98,31381,22,40,0.05875716664959929,0.9412428333504007,6767,135,7207,20792.5
F0330,Airbus A320,MAN,ZRH,8323,13.64,35781,2,34,0.07977479298627455,0.9202252070137255,25780,103,6628,77102.19
F0331,Boeing 737,TLS,BRU,10807,15.78,39926,37,-2,0.09598832578069846,0.9040116742193015,22011,177,3224,63524.49
F0332,Boeing 777,OSL,ORY,11258,12.8,37727,61,25,0.0056117852462367335,0.9943882147537633,14944,241,1362,46313.22
F0333,Boeing 787,GVA,BCN,1633,2.69,33069,33,-13,0.023392356924223468,0.9766076430757765,27259,162,11092,75444.29
F0334,Boeing 787,NCE,ARN,4222,6.1,35797,70,36,0.026567960093644705,0.9734320399063553,17732,162,3639,48919.29
F0335,Boeing 737,INN,OSL,893,1.41,37808,70,0,0.016928616314100198,0.9830713836858997,15627,120,10878,48531.77
F0336,Boeing 777,LIS,HAM,5359,8.47,30354,64,36,0.02569329982121159,0.9743067001787884,25443,231,2422,74237.05
F0337,Airbus A350,LIS,BLQ,8937,9.99,40042,45,-15,0.0,1.0,8357,260,9414,25233.88
F0338,Boeing 777,SZG,EDI,2169,3.22,32139,72,40,0.01359878333717466,0.9864012166628253,18184,272,10757,54715.01
F0339,Boeing 777,BLQ,AMS,7969,13.14,32628,33,10,0.045466685167928136,0.9545333148320718,32529,230,2364,97896.69
F0340,Airbus A320,BSL,ZRH,11473,18.03,32846,78,-2,0.0,1.0,21892,322,3766,66791.76
F0341,Boeing 787,CDG,GVA,6962,7.91,39906,8,-4,0.00103703646353156,0.9989629635364684,9305,325,8936,27339.5
F0342,Boeing 787,LYS,ANR,10656,16.36,32720,86,37,0.0,1.0,8111,176,8518,21766.33
F0343,Boeing 787,BCN,FRA,2876,3.59,31476,70,38,0.05135335501740466,0.9486466449825953,32883,99,11218,87544.86
F0344,Airbus A320,NCE,MAD,9388,14.4,31763,45,38,0.08262946450247705,0.917370535497523,23814,287,3874,64483.36
F0345,Boeing 777,RTM,VLC,4365,4.89,30895,117,2,0.010362248857543188,0.9896377511424568,18257,188,4976,45761.43
F0346,Airbus A350,NCE,HAM,10342,14.09,32797,79,16,0.051454226172182864,0.9485457738278171,19935,119,2388,58301.23
F0347,Boeing 777,VCE,MXP,11119,17.25,35146,81,-5,0.02975088053152668,0.9702491194684734,32237,128,1334,98112.46
F0348,Boeing 737,AGP,ORY,5838,7.45,32229,22,-2,0.0031370718579564975,0.9968629281420435,21013,105,1924,66815.6
F0349,Airbus A320,LHR,RTM,1347,1.88,37107,31,27,0.0739483276837513,0.9260516723162487,20767,155,3731,62422.28
F0350,Boeing 737,MAD,FCO,4381,7.23,36907,96,30,0.0,1.0,16137,221,4099,46663.84
F0351,Airbus A320,NCE,VLC,10643,11.87,34406,30,-6,0.075228541553725,0.924771458446275,30891,331,10438,80942.8
F0352,Airbus A350,BSL,PMI,10536,13.87,37894,66,-5,0.00813208201284601,0.991867917987154,11939,65,3492,37357.94
F0353,Boeing 777,LIS,MXP,11053,12.42,39409,63,21,0.0,1.0,10136,248,3803,28187.36
F0354,Boeing 737,OSL,EDI,4726,7.7,32571,94,15,0.08715275885436059,0.9128472411456394,15173,348,4386,43813.14
F0355,Boeing 787,BER,HAM,8622,10.36,38676,51,24,0.01898585177655281,0.9810141482234472,17278,141,3917,45255.26
F0356,Boeing 787,LYS,LIS,1565,1.97,40525,96,30,0.0938364185503742,0.9061635814496258,15099,215,8023,40021.98
F0357,Airbus A320,NAP,CDG,4880,7.63,31600,37,19,0.04553417876616448,0.9544658212338355,32715,270,11396,85952.16
F0358,Airbus A320,CDG,LGW,4442,6.86,39138,52,-6,0.06966841897578835,0.9303315810242117,19139,323,3584,52832.27
F0359,Boeing 787,SZG,HEL,6886,8.97,39694,27,5,0.05225404609436969,0.9477459539056303,31250,187,8602,77474.98
F0360,Boeing 787,HEL,ORY,6422,7.36,35888,2,-7,0.01863387872111344,0.9813661212788866,6043,57,5918,17540.34
F0361,Airbus A350,MXP,MAD,4591,6.39,39866,26,6,0.0,1.0,28717,146,4837,75310.43
F0362,Boeing 787,FCO,ARN,7608,11.01,34643,13,-9,0.07541099450089706,0.924589005499103,6085,87,6924,17334.45
F0363,Boeing 787,NCE,MAD,4897,6.87,39861,46,-12,0.07372108302167606,0.926278916978324,10694,292,3781,28894.12
F0364,Airbus A350,AGP,OPO,2862,3.9,30718,35,1,0.04060491406835179,0.9593950859316482,27860,148,4300,85272.08
F0365,Airbus A320,FAO,VLC,8921,11.21,40639,40,23,0.018012565956003347,0.9819874340439967,25745,126,525,73896.83
F0366,Airbus A350,INN,PMI,6582,7.96,38485,113,33,0.06552435476424069,0.9344756452357593,27678,248,5607,70697.7
F0367,Boeing 787,BSL,LHR,2099,3.01,33122,45,-5,0.09625502217340907,0.9037449778265909,25111,268,8101,61308.42
F0368,Airbus A350,ORY,BLQ,8870,10.15,30540,72,39,0.06771057215572888,0.9322894278442712,15255,222,3225,45195.03
F0369,Boeing 777,FCO,FRA,3715,4.71,35016,39,9,0.05906058886465825,0.9409394111353417,33131,124,10375,101435.98
F0370,Airbus A350,GVA,VCE,7726,10.31,30068,89,40,0.06239446360074283,0.9376055363992571,10404,69,10341,29800.35
F0371,Airbus A350,NAP,BRU,4623,5.64,40765,114,15,0.05203121358516036,0.9479687864148396,11424,333,10365,31713.38
F0372,Airbus A320,FRA,MUC,10305,12.4,37161,42,24,0.0369873515429839,0.9630126484570161,6858,143,8067,19252.29
F0373,Boeing 737,ANR,FAO,7881,9.02,39342,84,-9,0.0,1.0,27861,186,2572,84756.67
F0374,Airbus A350,MAD,MAN,6061,7.76,32583,37,19,0.053575102298685166,0.9464248977013149,23617,55,10371,68804.83
F0375,Boeing 787,VCE,LYS,5783,9.29,34884,58,-2,0.09350852902593652,0.9064914709740635,13182,329,3406,36176.54
F0376,Boeing 777,CPH,ORY,6103,7.87,37361,106,16,0.07751070851910574,0.9224892914808942,16827,143,686,46606.19
F0377,Boeing 737,BCN,FAO,1420,1.8,40771,55,34,0.033072399021556155,0.9669276009784439,15988,231,3177,40502.22
F0378,Airbus A320,ARN,VCE,9011,10.78,39915,85,18,0.08299117574981257,0.9170088242501875,7739,110,4324,21271.88
F0379,Airbus A350,FCO,NCE,3168,4.02,38809,104,15,0.059519242477420554,0.9404807575225794,32529,326,5190,90623.3
F0380,Airbus A350,FCO,OSL,9771,15.24,40918,69,35,0.004391048734986214,0.9956089512650138,11096,114,10882,30331.11
F0381,Airbus A320,NAP,NAP,9037,13.32,36642,116,30,0.014408235441983865,0.9855917645580161,22224,152,5163,56847.49
F0382,Airbus A350,BLQ,ZRH,11478,12.82,38891,32,3,0.016775679683011645,0.9832243203169884,23468,284,5807,72657.54
F0383,Airbus A320,AMS,LHR,390,0.51,40650,26,35,0.05316801478749993,0.9468319852125001,19786,137,4533,52439.92
F0384,Boeing 777,AGP,STN,5255,6.15,30460,6,-2,0.02520950624629638,0.9747904937537036,11264,103,5867,33224.31
F0385,Airbus A320,RTM,PMI,536,0.78,36719,75,29,0.0,1.0,24304,143,4020,72726.49
F0386,Boeing 787,GVA,MAN,1714,2.68,39772,4,6,0.027513421066218537,0.9724865789337814,23328,173,7835,68952.56
F0387,Airbus A320,ORY,TLS,11049,17.23,31247,69,-7,0.0008833952796755252,0.9991166047203245,34535,78,6411,103878.2
F0388,Boeing 787,MXP,MXP,2679,3.09,40796,67,18,0.0,1.0,22419,85,11309,71369.6
F0389,Boeing 777,CPH,RTM,7424,10.11,34396,10,35,0.004316157283678801,0.9956838427163212,31736,232,8809,79650.6
F0390,Boeing 737,LIS,ORY,6853,7.69,33752,106,32,0.04011673827974136,0.9598832617202586,34888,120,946,94422.96
F0391,Boeing 737,OSL,BER,691,1.14,33946,54,12,0.07193141677068793,0.9280685832293121,15331,202,11937,40957.04
F0392,Boeing 737,MAN,AMS,1928,2.38,38182,50,12,0.05778227940682854,0.9422177205931714,12645,220,3069,36364.08
F0393,Boeing 777,CDG,ARN,3620,5.6,38408,8,21,0.02480901656618032,0.9751909834338197,30183,307,1766,83100.92
F0394,Airbus A350,AGP,FCO,10857,15.51,40007,31,11,0.0147682603088233,0.9852317396911767,18856,220,10356,47253.72
F0395,Boeing 777,DUS,BLQ,9997,11.16,35400,77,27,0.07789121849650062,0.9221087815034994,10330,52,2787,28820.66
F0396,Boeing 737,OPO,LIS,4131,5.11,39979,93,11,0.016433679024650517,0.9835663209753495,10370,175,1271,32552.21
F0397,Boeing 777,LHR,NCE,3589,5.93,36869,32,-5,0.04065772586182075,0.9593422741381793,16527,113,8050,43712.82
F0398,Boeing 777,TLS,LGW,1445,1.87,31184,67,5,0.09610937540406139,0.9038906245959386,27284,209,7313,67451.34
F0399,Boeing 787,ANR,VCE,10487,12.11,31375,81,18,0.022720741937189672,0.9772792580628104,32049,210,9103,79927.26
F0400,Boeing 777,OPO,CDG,9081,12.46,39535,106,20,0.01331176487987017,0.9866882351201298,25099,256,11417,74946.23
F0401,Boeing 787,PMI,FAO,7576,12.34,34873,119,3,0.04702857511027332,0.9529714248897266,34277,195,2627,101314.76
F0402,Boeing 787,AGP,BLQ,9982,12.06,40731,37,28,0.035166561667427564,0.9648334383325724,23116,169,9562,68089.28
F0403,Airbus A350,VIE,VLC,1586,2.58,39336,48,19,0.09449436739373704,0.9055056326062629,9192,282,2909,26306.32
F0404,Airbus A350,LHR,BSL,8714,13.0,32667,116,16,0.07510128957306382,0.9248987104269362,13006,114,1754,38094.6
F0405,Boeing 737,VIE,OSL,800,0.93,34433,18,-15,0.08332750856423046,0.9166724914357696,28910,196,2413,80715.85
F0406,Airbus A320,MAN,GVA,6052,6.75,33366,116,37,0.0,1.0,14683,298,3492,42749.98
F0407,Boeing 737,VCE,FCO,2785,4.3,34501,86,21,0.008285925191527588,0.9917140748084724,22763,269,8799,66886.55
F0408,Boeing 737,GVA,NAP,3889,5.9,33489,80,-14,0.06578017599986548,0.9342198240001345,29482,197,8944,72692.31
F0409,Boeing 777,BRU,BRU,2841,3.24,33164,83,7,0.0,1.0,11946,159,7463,32651.8
F0410,Airbus A350,VLC,FAO,1423,1.98,36074,112,-1,0.047475960552201005,0.952524039447799,13647,85,3213,42437.29
F0411,Boeing 787,GVA,OPO,10595,14.81,37453,19,29,0.09159017700602057,0.9084098229939794,28982,334,8780,81484.21
F0412,Boeing 737,BER,LGW,10596,12.33,39016,0,9,0.0,1.0,7561,280,4021,23551.56
F0413,Airbus A320,LHR,OPO,6152,8.32,31074,89,0,0.05842662000672997,0.9415733799932701,9519,208,10081,25510.37
F0414,Airbus A350,MXP,LYS,798,0.94,34871,27,22,0.09790434484775312,0.9020956551522469,31625,152,4681,86426.08
F0415,Boeing 787,EIN,OSL,8129,10.06,35094,86,-2,0.0,1.0,29007,257,575,84531.76
F0416,Airbus A320,MUC,ANR,7096,10.07,31277,84,4,0.05739171960390969,0.9426082803960903,30528,312,9697,79380.78
F0417,Airbus A320,AMS,VCE,601,0.74,37757,52,17,0.05097096421183708,0.9490290357881629,6957,226,9448,20895.42
F0418,Airbus A320,BRU,OPO,4231,5.07,32968,115,1,0.06979718163491114,0.9302028183650889,19654,107,3717,57370.59
F0419,Boeing 737,FCO,NAP,11342,17.82,35997,38,34,0.086600733156596,0.913399266843404,13988,329,755,42933.41
F0420,Boeing 787,FRA,LGW,1999,2.43,33200,106,-6,0.08893062782150743,0.9110693721784926,26687,146,1271,75539.58
F0421,Boeing 787,CDG,MAD,979,1.14,33761,34,-3,0.013324270026406815,0.9866757299735932,8681,120,7184,23392.83
F0422,Airbus A320,VIE,HAM,10754,13.27,38539,44,-3,0.05334139870690516,0.9466586012930949,9715,205,5361,28431.24
F0423,Boeing 787,EIN,TLS,490,0.76,32400,117,11,0.012749070244239958,0.98725092975576,54053,296,658,144396.52
F0424,Boeing 737,GVA,STN,5248,6.81,36188,60,38,0.02589650796463946,0.9741034920353605,33608,342,10419,94189.49
F0425,Airbus A320,BCN,TLS,6275,10.32,31360,117,14,0.008012860142346001,0.991987139857654,16503,52,9817,48538.47
F0426,Boeing 787,BSL,AGP,1236,1.71,35469,88,0,0.08478568028034922,0.9152143197196507,25375,217,1167,63656.04
F0427,Boeing 777,DUS,PMI,3029,3.92,32779,2,18,0.04563657837413389,0.9543634216258661,24971,158,3158,70419.84
F0428,Airbus A320,BCN,BRU,443,0.52,38929,72,14,0.02927000235812757,0.9707299976418724,33739,140,4785,92353.34
F0429,Airbus A350,ARN,BRU,9345,10.47,35063,100,15,0.06637414376059937,0.9336258562394006,28312,297,502,78253.89
F0430,Boeing 777,BSL,CDG,7384,8.96,35455,28,33,0.05482591056153813,0.9451740894384619,18516,98,8338,50445.24
